,Vibrations,Movement
18938,58,Yes
18939,60,Yes
18940,60,Yes
18941,61,Yes
18942,61,Yes
18943,62,Yes
18944,61,Yes
18945,62,Yes
18946,59,Yes
18947,60,Yes
18948,59,Yes
18949,58,Yes
18950,57,Yes
18951,57,Yes
18952,55,Yes
18953,57,Yes
18954,58,Yes
18955,58,Yes
18956,59,Yes
18957,58,Yes
18958,60,Yes
18959,60,Yes
18960,60,Yes
18961,59,Yes
18962,59,Yes
18963,58,Yes
18964,59,Yes
18965,59,Yes
18966,57,Yes
18967,57,Yes
18968,56,Yes
18969,56,Yes
18970,56,Yes
18971,54,Yes
18972,53,Yes
18973,55,Yes
18974,54,Yes
18975,51,Yes
18976,52,Yes
18977,53,Yes
18978,53,Yes
18979,51,Yes
18980,52,Yes
18981,53,Yes
18982,54,Yes
18983,52,Yes
18984,52,Yes
18985,54,Yes
18986,55,Yes
18987,55,Yes
18988,54,Yes
18989,55,Yes
18990,57,Yes
18991,57,Yes
18992,56,Yes
18993,55,Yes
18994,56,Yes
18995,58,Yes
18996,58,Yes
18997,56,Yes
18998,56,Yes
18999,58,Yes
19000,58,Yes
19001,57,Yes
19002,55,Yes
19003,57,Yes
19004,57,Yes
19005,56,Yes
19006,54,Yes
19007,55,Yes
19008,56,Yes
19009,55,Yes
19010,53,Yes
19011,52,Yes
19012,54,Yes
19013,54,Yes
19014,53,Yes
19015,51,Yes
19016,53,Yes
19017,53,Yes
19018,53,Yes
19019,52,Yes
19020,51,Yes
19021,54,Yes
19022,55,Yes
19023,54,Yes
19024,53,Yes
19025,55,Yes
19026,56,Yes
19027,56,Yes
19028,55,Yes
19029,54,Yes
19030,56,Yes
19031,57,Yes
19032,56,Yes
19033,54,Yes
19034,54,Yes
19035,56,Yes
19036,56,Yes
19037,55,Yes
19038,53,Yes
19039,55,Yes
19040,56,Yes
19041,55,Yes
19042,53,Yes
19043,54,Yes
19044,55,Yes
19045,55,Yes
19046,53,Yes
19047,52,Yes
19048,55,Yes
19049,55,Yes
19050,54,Yes
19051,51,Yes
19052,54,Yes
19053,55,Yes
19054,54,Yes
19055,52,Yes
19056,54,Yes
19057,55,Yes
19058,55,Yes
19059,52,Yes
19060,54,Yes
19061,56,Yes
19062,56,Yes
19063,54,Yes
19064,54,Yes
19065,57,Yes
19066,57,Yes
19067,55,Yes
19068,54,Yes
19069,57,Yes
19070,58,Yes
19071,56,Yes
19072,54,Yes
19073,58,Yes
19074,58,Yes
19075,57,Yes
19076,54,Yes
19077,57,Yes
19078,58,Yes
19079,56,Yes
19080,53,Yes
19081,55,Yes
19082,56,Yes
19083,55,Yes
19084,51,Yes
19085,52,Yes
19086,52,Yes
19087,52,Yes
19088,48,Yes
19089,47,Yes
19090,48,Yes
19091,48,Yes
19092,45,Yes
19093,44,Yes
19094,47,Yes
19095,48,Yes
19096,46,Yes
19097,45,Yes
19098,49,Yes
19099,51,Yes
19100,51,Yes
19101,50,Yes
19102,55,Yes
19103,57,Yes
19104,58,Yes
19105,57,Yes
19106,60,Yes
19107,62,Yes
19108,63,Yes
19109,60,Yes
19110,63,Yes
19111,63,Yes
19112,63,Yes
19113,59,Yes
19114,60,Yes
19115,60,Yes
19116,60,Yes
19117,56,Yes
19118,54,Yes
19119,55,Yes
19120,56,Yes
19121,53,Yes
19122,52,Yes
19123,55,Yes
19124,56,Yes
19125,55,Yes
19126,53,Yes
19127,55,Yes
19128,55,Yes
19129,53,Yes
19130,49,Yes
19131,48,Yes
19132,46,Yes
19133,42,Yes
19134,42,Yes
19135,42,Yes
19136,41,Yes
19137,37,Yes
19138,39,Yes
19139,41,Yes
19140,42,Yes
19141,42,Yes
19142,44,Yes
19143,45,Yes
19144,44,Yes
19145,49,Yes
19146,52,Yes
19147,55,Yes
19148,57,Yes
19149,60,Yes
19150,62,Yes
19151,61,Yes
19152,66,Yes
19153,68,Yes
19154,67,Yes
19155,66,Yes
19156,66,Yes
19157,65,Yes
19158,62,Yes
19159,61,Yes
19160,60,Yes
19161,58,Yes
19162,53,Yes
19163,51,Yes
19164,50,Yes
19165,49,Yes
19166,47,Yes
19167,43,Yes
19168,46,Yes
19169,47,Yes
19170,46,Yes
19171,48,Yes
19172,48,Yes
19173,50,No
19174,50,No
19175,51,No
19176,55,No
19177,57,No
19178,58,No
19179,58,No
19180,59,No
19181,61,No
19182,60,No
19183,61,No
19184,63,No
19185,64,No
19186,63,No
19187,61,No
19188,65,No
19189,64,No
19190,63,No
19191,62,No
19192,59,No
19193,61,No
19194,59,No
19195,57,No
19196,59,No
19197,60,No
19198,61,No
19199,61,No
19200,63,No
19201,64,No
19202,65,No
19203,63,No
19204,61,No
19205,63,No
19206,62,No
19207,61,No
19208,59,No
19209,59,No
19210,60,No
19211,59,No
19212,57,No
19213,57,No
19214,59,No
19215,58,No
19216,56,No
19217,55,No
19218,57,No
19219,57,No
19220,56,No
19221,54,No
19222,56,No
19223,57,No
19224,56,No
19225,55,No
19226,56,No
19227,58,No
19228,58,No
19229,57,No
19230,57,No
19231,59,No
19232,60,No
19233,58,No
19234,58,No
19235,61,No
19236,61,No
19237,60,No
19238,60,No
19239,62,No
19240,62,No
19241,61,No
19242,61,No
19243,62,No
19244,62,No
19245,62,No
19246,61,No
19247,61,No
19248,62,No
19249,61,No
19250,60,No
19251,61,No
19252,61,No
19253,60,No
19254,60,No
19255,60,No
19256,60,No
19257,59,No
19258,59,No
19259,59,No
19260,59,No
19261,59,No
19262,59,No
19263,59,No
19264,55,No
19265,58,No
19266,58,No
19267,58,No
19268,58,No
19269,58,No
19270,58,No
19271,57,No
19272,57,No
19273,57,No
19274,57,No
19275,57,No
19276,57,No
19277,57,No
19278,57,No
19279,57,No
19280,57,No
19281,57,No
19282,58,No
19283,58,No
19284,58,No
19285,59,No
19286,59,No
19287,59,No
19288,60,No
19289,60,No
19290,60,No
19291,60,No
19292,60,No
19293,60,No
19294,60,No
19295,59,No
19296,59,No
19297,58,No
19298,58,No
19299,57,No
19300,57,No
19301,56,No
19302,56,No
19303,56,No
19304,56,No
19305,55,No
19306,55,No
19307,55,No
19308,55,No
19309,55,No
19310,54,No
19311,54,No
19312,54,No
19313,54,No
19314,53,No
19315,53,No
19316,53,No
19317,53,No
19318,53,No
19319,53,No
19320,53,No
19321,54,No
19322,55,No
19323,56,No
19324,57,No
19325,59,No
19326,60,No
19327,61,No
19328,61,No
19329,62,No
19330,62,No
19331,61,No
19332,61,No
19333,60,No
19334,60,No
19335,59,No
19336,58,No
19337,56,No
19338,55,No
19339,54,No
19340,53,No
19341,52,No
19342,52,No
19343,52,No
19344,53,No
19345,53,No
19346,55,No
19347,56,No
19348,58,No
19349,59,No
19350,60,No
19351,61,No
19352,60,No
19353,60,No
19354,59,No
19355,57,No
19356,55,No
19357,52,No
19358,50,No
19359,48,No
19360,46,No
19361,44,No
19362,43,No
19363,42,No
19364,41,No
19365,40,No
19366,41,No
19367,41,No
19368,42,No
19369,43,No
19370,45,No
19371,47,No
19372,49,No
19373,52,No
19374,54,No
19375,57,No
19376,59,No
19377,61,No
19378,63,No
19379,64,No
19380,65,No
19381,65,No
19382,65,No
19383,65,No
19384,64,No
19385,62,No
19386,60,No
19387,58,No
19388,56,No
19389,54,No
19390,52,No
19391,50,No
19392,49,No
19393,47,No
19394,46,No
19395,45,No
19396,45,No
19397,46,No
19398,46,No
19399,47,No
19400,48,No
19401,49,No
19402,50,No
19403,51,No
19404,52,No
19405,54,No
19406,55,No
19407,56,No
19408,57,No
19409,57,No
19410,57,No
19411,57,No
19412,58,No
19413,57,No
19414,57,No
19415,56,No
19416,55,No
19417,54,No
19418,54,No
19419,53,No
19420,52,No
19421,52,No
19422,51,No
19423,52,No
19424,52,No
19425,53,No
19426,54,No
19427,55,No
19428,56,No
19429,56,No
19430,57,No
19431,58,No
19432,58,No
19433,59,No
19434,59,No
19435,60,No
19436,60,No
19437,60,No
19438,60,No
19439,60,No
19440,59,No
19441,59,No
19442,58,No
19443,57,No
19444,55,No
19445,54,No
19446,52,No
19447,51,No
19448,50,No
19449,48,No
19450,47,No
19451,46,No
19452,46,No
19453,46,No
19454,46,No
19455,46,No
19456,47,No
19457,48,No
19458,49,No
19459,51,No
19460,52,No
19461,53,No
19462,55,No
19463,56,No
19464,57,No
19465,58,No
19466,58,No
19467,58,No
19468,58,No
19469,58,No
19470,58,No
19471,57,No
19472,56,No
19473,55,No
19474,55,No
19475,54,No
19476,53,No
19477,53,No
19478,52,No
19479,52,No
19480,52,No
19481,52,No
19482,52,No
19483,52,No
19484,53,No
19485,53,No
19486,53,No
19487,54,No
19488,54,No
19489,54,No
19490,54,No
19491,54,No
19492,54,No
19493,54,No
19494,54,No
19495,54,No
19496,53,No
19497,53,No
19498,53,No
19499,52,No
19500,52,No
19501,52,No
19502,52,No
19503,51,No
19504,51,No
19505,52,No
19506,52,No
19507,51,No
19508,52,No
19509,52,No
19510,52,No
19511,52,No
19512,52,No
19513,53,No
19514,53,No
19515,53,No
19516,53,No
19517,53,No
19518,53,No
19519,53,No
19520,53,No
19521,53,No
19522,52,No
19523,52,No
19524,52,No
19525,52,No
19526,52,No
19527,52,No
19528,52,No
19529,52,No
19530,52,No
19531,52,No
19532,52,No
19533,52,No
19534,53,No
19535,53,No
19536,53,No
19537,54,No
19538,54,No
19539,54,No
19540,54,No
19541,55,No
19542,55,No
19543,55,No
19544,55,No
19545,55,No
19546,55,No
19547,55,No
19548,55,No
19549,55,No
19550,55,No
19551,55,No
19552,55,No
19553,54,No
19554,54,No
19555,54,No
19556,54,No
19557,54,No
19558,53,No
19559,53,No
19560,53,No
19561,53,No
19562,53,No
19563,53,No
19564,53,No
19565,52,No
19566,52,No
19567,53,No
19568,53,No
19569,52,No
19570,52,No
19571,52,No
19572,52,No
19573,52,No
19574,52,No
19575,52,No
19576,52,No
19577,53,No
19578,53,No
19579,53,No
19580,53,No
19581,53,No
19582,53,No
19583,54,No
19584,54,No
19585,54,No
19586,54,No
19587,54,No
19588,54,No
19589,54,No
19590,54,No
19591,54,No
19592,54,No
19593,54,No
19594,54,No
19595,54,No
19596,54,No
19597,54,No
19598,54,No
19599,54,No
19600,54,No
19601,53,No
19602,53,No
19603,53,No
19604,53,No
19605,53,No
19606,52,No
19607,52,No
19608,52,No
19609,51,No
19610,51,No
19611,50,No
19612,49,No
19613,48,No
19614,47,No
19615,47,No
19616,47,No
19617,47,No
19618,47,No
19619,48,No
19620,50,No
19621,52,No
19622,53,No
19623,56,No
19624,57,No
19625,59,No
19626,60,No
19627,61,No
19628,62,No
19629,62,No
19630,62,No
19631,62,No
19632,61,No
19633,61,No
19634,59,No
19635,57,No
19636,56,No
19637,54,No
19638,53,No
19639,53,No
19640,53,No
19641,53,No
19642,54,No
19643,55,No
19644,56,No
19645,57,No
19646,58,No
19647,59,No
19648,60,No
19649,60,No
19650,59,No
19651,59,No
19652,58,No
19653,56,No
19654,54,No
19655,52,No
19656,50,No
19657,48,No
19658,46,No
19659,44,No
19660,42,No
19661,41,No
19662,40,No
19663,40,No
19664,40,No
19665,41,No
19666,42,No
19667,44,No
19668,46,No
19669,49,No
19670,51,No
19671,54,No
19672,56,No
19673,59,No
19674,61,No
19675,63,No
19676,64,No
19677,65,No
19678,65,No
19679,65,No
19680,64,No
19681,62,No
19682,60,No
19683,58,No
19684,55,No
19685,53,No
19686,50,No
19687,48,No
19688,46,No
19689,44,No
19690,43,No
19691,43,No
19692,43,No
19693,43,No
19694,44,No
19695,46,No
19696,47,No
19697,49,No
19698,51,No
19699,53,No
19700,55,No
19701,56,No
19702,58,No
19703,59,No
19704,60,No
19705,61,No
19706,61,No
19707,61,No
19708,61,No
19709,60,No
19710,59,No
19711,57,No
19712,56,No
19713,55,No
19714,53,No
19715,52,No
19716,51,No
19717,51,No
19718,50,No
19719,50,No
19720,51,No
19721,53,No
19722,54,No
19723,55,No
19724,56,No
19725,58,No
19726,59,No
19727,59,No
19728,60,No
19729,61,No
19730,61,No
19731,62,No
19732,62,No
19733,62,No
19734,62,No
19735,62,No
19736,61,No
19737,60,No
19738,59,No
19739,58,No
19740,57,No
19741,55,No
19742,53,No
19743,52,No
19744,52,No
19745,50,No
19746,49,No
19747,48,No
19748,47,No
19749,47,No
19750,46,No
19751,46,No
19752,47,No
19753,47,No
19754,48,No
19755,49,No
19756,50,No
19757,51,No
19758,52,No
19759,53,No
19760,54,No
19761,55,No
19762,56,No
19763,57,No
19764,57,No
19765,57,No
19766,57,No
19767,57,No
19768,57,No
19769,56,No
19770,56,No
19771,52,No
19772,54,No
19773,54,No
19774,53,No
19775,53,No
19776,53,No
19777,53,No
19778,53,No
19779,53,No
19780,53,No
19781,54,No
19782,54,No
19783,55,No
19784,55,No
19785,55,No
19786,56,No
19787,56,No
19788,56,No
19789,56,No
19790,56,No
19791,56,No
19792,56,No
19793,56,No
19794,55,No
19795,55,No
19796,55,No
19797,54,No
19798,54,No
19799,54,No
19800,53,No
19801,53,No
19802,53,No
19803,53,No
19804,52,No
19805,52,No
19806,52,No
19807,52,No
19808,52,No
19809,52,No
19810,52,No
19811,52,No
19812,52,No
19813,52,No
19814,52,No
19815,52,No
19816,52,No
19817,53,No
19818,53,No
19819,53,No
19820,53,No
19821,53,No
19822,53,No
19823,53,No
19824,54,No
19825,54,No
19826,54,No
19827,54,No
19828,54,No
19829,54,No
19830,55,No
19831,55,No
19832,55,No
19833,55,No
19834,55,No
19835,55,No
19836,55,No
19837,56,No
19838,56,No
19839,56,No
19840,56,No
19841,56,No
19842,56,No
19843,55,No
19844,55,No
19845,55,No
19846,55,No
19847,55,No
19848,55,No
19849,55,No
19850,55,No
19851,54,No
19852,54,No
19853,54,No
19854,54,No
19855,54,No
19856,53,No
19857,53,No
19858,53,No
19859,53,No
19860,53,No
19861,53,No
19862,53,No
19863,53,No
19864,53,No
19865,53,No
19866,53,No
19867,54,No
19868,54,No
19869,54,No
19870,54,No
19871,54,No
19872,54,No
19873,54,No
19874,54,No
19875,54,No
19876,54,No
19877,54,No
19878,54,No
19879,55,No
19880,55,No
19881,55,No
19882,55,No
19883,55,No
19884,55,No
19885,55,No
19886,55,No
19887,55,No
19888,55,No
19889,55,No
19890,55,No
19891,55,No
19892,55,No
19893,55,No
19894,55,No
19895,55,No
19896,55,No
19897,55,No
19898,54,No
19899,54,No
19900,54,No
19901,53,No
19902,53,No
19903,52,No
19904,51,No
19905,50,No
19906,49,No
19907,48,No
19908,47,No
19909,46,No
19910,46,No
19911,46,No
19912,47,No
19913,48,No
19914,50,No
19915,52,No
19916,54,No
19917,56,No
19918,58,No
19919,59,No
19920,60,No
19921,61,No
19922,61,No
19923,61,No
19924,61,No
19925,60,No
19926,60,No
19927,58,No
19928,57,No
19929,55,No
19930,54,No
19931,52,No
19932,51,No
19933,51,No
19934,50,No
19935,51,No
19936,51,No
19937,52,No
19938,53,No
19939,54,No
19940,56,No
19941,57,No
19942,58,No
19943,58,No
19944,58,No
19945,57,No
19946,56,No
19947,54,No
19948,52,No
19949,50,No
19950,47,No
19951,45,No
19952,43,No
19953,40,No
19954,38,No
19955,37,No
19956,36,No
19957,36,No
19958,36,No
19959,37,No
19960,38,No
19961,40,No
19962,43,No
19963,46,No
19964,48,No
19965,51,No
19966,54,No
19967,57,No
19968,59,No
19969,61,No
19970,62,No
19971,63,No
19972,63,No
19973,63,No
19974,62,No
19975,61,No
19976,59,No
19977,57,No
19978,54,No
19979,52,No
19980,49,No
19981,47,No
19982,45,No
19983,43,No
19984,42,No
19985,41,No
19986,41,No
19987,41,No
19988,42,No
19989,43,No
19990,45,No
19991,46,No
19992,48,No
19993,48,No
19994,50,No
19995,52,No
19996,53,No
19997,55,No
19998,56,No
19999,57,No
20000,58,No
20001,58,No
20002,59,No
20003,59,No
20004,58,No
20005,58,No
20006,57,No
20007,55,No
20008,54,No
20009,53,No
20010,52,No
20011,52,No
20012,51,No
20013,51,No
20014,52,No
20015,52,No
20016,53,No
20017,54,No
20018,55,No
20019,56,No
20020,57,No
20021,58,No
20022,58,No
20023,58,No
20024,59,No
20025,59,No
20026,59,No
20027,59,No
20028,59,No
20029,59,No
20030,58,No
20031,58,No
20032,57,No
20033,56,No
20034,54,No
20035,53,No
20036,52,No
20037,51,No
20038,49,No
20039,49,No
20040,48,No
20041,47,No
20042,47,No
20043,47,No
20044,47,No
20045,48,No
20046,48,No
20047,48,No
20048,49,No
20049,50,No
20050,50,No
20051,51,No
20052,52,No
20053,53,No
20054,53,No
20055,54,No
20056,55,No
20057,55,No
20058,56,No
20059,56,No
20060,57,No
20061,57,No
20062,57,No
20063,56,No
20064,57,No
20065,56,No
20066,55,No
20067,56,No
20068,56,No
20069,54,No
20070,55,No
20071,55,No
20072,54,No
20073,52,No
20074,55,No
20075,54,No
20076,53,No
20077,52,No
20078,54,No
20079,54,No
20080,52,No
20081,51,No
20082,54,No
20083,54,No
20084,52,No
20085,52,No
20086,54,No
20087,54,No
20088,52,No
20089,54,No
20090,55,No
20091,55,No
20092,52,No
20093,55,No
20094,55,No
20095,55,No
20096,52,No
20097,55,No
20098,55,No
20099,54,No
20100,52,No
20101,55,No
20102,55,No
20103,53,No
20104,53,No
20105,55,No
20106,55,No
20107,52,No
20108,54,No
20109,54,No
20110,54,No
20111,51,No
20112,54,No
20113,54,No
20114,53,No
20115,52,No
20116,55,No
20117,54,No
20118,52,No
20119,54,No
20120,55,No
20121,55,No
20122,52,No
20123,56,No
20124,56,No
20125,54,No
20126,54,No
20127,56,No
20128,56,No
20129,53,No
20130,55,No
20131,56,No
20132,56,No
20133,53,No
20134,56,No
20135,57,No
20136,55,No
20137,53,No
20138,56,No
20139,57,No
20140,54,No
20141,54,No
20142,56,No
20143,56,No
20144,52,No
20145,55,No
20146,56,No
20147,55,No
20148,52,No
20149,55,No
20150,55,No
20151,53,No
20152,51,No
20153,54,No
20154,55,No
20155,51,No
20156,51,No
20157,54,No
20158,55,No
20159,50,No
20160,52,No
20161,54,No
20162,54,No
20163,49,No
20164,52,No
20165,53,No
20166,53,No
20167,48,No
20168,49,No
20169,51,Yes
20170,50,Yes
20171,45,Yes
20172,46,Yes
20173,48,Yes
20174,48,Yes
20175,44,Yes
20176,44,Yes
20177,48,Yes
20178,49,Yes
20179,47,Yes
20180,47,Yes
20181,52,Yes
20182,55,Yes
20183,54,Yes
20184,54,Yes
20185,59,Yes
20186,61,Yes
20187,60,Yes
20188,58,Yes
20189,63,Yes
20190,65,Yes
20191,62,Yes
20192,58,Yes
20193,62,Yes
20194,62,Yes
20195,59,Yes
20196,54,Yes
20197,57,Yes
20198,57,Yes
20199,55,Yes
20200,50,Yes
20201,54,Yes
20202,56,Yes
20203,55,Yes
20204,52,Yes
20205,56,Yes
20206,58,Yes
20207,58,Yes
20208,55,Yes
20209,55,Yes
20210,57,Yes
20211,55,Yes
20212,50,Yes
20213,48,Yes
20214,49,Yes
20215,48,Yes
20216,44,Yes
20217,40,Yes
20218,42,Yes
20219,43,Yes
20220,41,Yes
20221,40,Yes
20222,40,Yes
20223,43,Yes
20224,45,Yes
20225,46,Yes
20226,45,Yes
20227,51,Yes
20228,55,Yes
20229,57,Yes
20230,57,Yes
20231,59,Yes
20232,63,Yes
20233,66,Yes
20234,65,Yes
20235,63,Yes
20236,66,Yes
20237,67,Yes
20238,64,Yes
20239,61,Yes
20240,61,Yes
20241,61,Yes
20242,58,Yes
20243,52,Yes
20244,50,Yes
20245,52,Yes
20246,50,Yes
20247,48,Yes
20248,44,Yes
20249,44,Yes
20250,45,Yes
20251,45,Yes
20252,41,Yes
20253,45,Yes
20254,47,Yes
20255,49,Yes
20256,48,Yes
20257,48,Yes
20258,53,Yes
20259,55,Yes
20260,52,Yes
20261,57,Yes
20262,59,Yes
20263,61,Yes
20264,58,Yes
20265,58,Yes
20266,62,Yes
20267,63,Yes
20268,59,Yes
20269,58,Yes
20270,60,Yes
20271,60,Yes
20272,54,Yes
20273,57,Yes
20274,58,Yes
20275,58,Yes
20276,53,Yes
20277,54,Yes
20278,58,Yes
20279,60,Yes
20280,55,Yes
20281,58,Yes
20282,61,Yes
20283,62,Yes
20284,56,Yes
20285,61,Yes
20286,62,Yes
20287,62,Yes
20288,56,Yes
20289,57,Yes
20290,59,Yes
20291,60,Yes
20292,54,Yes
20293,55,Yes
20294,57,Yes
20295,57,Yes
20296,49,Yes
20297,53,Yes
20298,54,Yes
20299,54,Yes
20300,46,Yes
20301,52,Yes
20302,53,Yes
20303,51,Yes
20304,45,Yes
20305,52,Yes
20306,54,Yes
20307,49,Yes
20308,46,Yes
20309,53,Yes
20310,55,Yes
20311,48,Yes
20312,52,Yes
20313,54,Yes
20314,54,Yes
20315,48,Yes
20316,56,Yes
20317,57,Yes
20318,50,Yes
20319,55,Yes
20320,57,Yes
20321,54,Yes
20322,51,Yes
20323,58,Yes
20324,59,Yes
20325,50,Yes
20326,58,Yes
20327,60,Yes
20328,57,Yes
20329,53,Yes
20330,61,Yes
20331,60,Yes
20332,51,Yes
20333,57,Yes
20334,58,Yes
20335,54,Yes
20336,50,Yes
20337,57,Yes
20338,53,Yes
20339,47,Yes
20340,54,Yes
20341,53,Yes
20342,47,Yes
20343,51,Yes
20344,55,Yes
20345,49,Yes
20346,49,Yes
20347,57,Yes
20348,53,Yes
20349,49,Yes
20350,58,Yes
20351,58,Yes
20352,51,Yes
20353,58,Yes
20354,61,Yes
20355,54,Yes
20356,56,Yes
20357,63,Yes
20358,57,Yes
20359,53,Yes
20360,62,Yes
20361,59,Yes
20362,50,Yes
20363,55,Yes
20364,62,Yes
20365,56,Yes
20366,50,Yes
20367,57,Yes
20368,62,Yes
20369,58,Yes
20370,54,Yes
20371,59,Yes
20372,65,Yes
20373,61,Yes
20374,60,Yes
20375,64,Yes
20376,65,Yes
20377,64,Yes
20378,65,Yes
20379,65,Yes
20380,66,Yes
20381,66,Yes
20382,67,Yes
20383,67,Yes
20384,68,Yes
20385,68,Yes
20386,68,Yes
20387,69,Yes
20388,69,Yes
20389,69,Yes
20390,69,Yes
20391,69,Yes
20392,69,Yes
20393,68,Yes
20394,68,Yes
20395,67,Yes
20396,66,Yes
20397,65,Yes
20398,64,Yes
20399,63,Yes
20400,61,Yes
20401,60,Yes
20402,59,Yes
20403,57,Yes
20404,56,Yes
20405,55,Yes
20406,54,Yes
20407,54,Yes
20408,53,Yes
20409,53,Yes
20410,52,Yes
20411,52,Yes
20412,52,Yes
20413,52,Yes
20414,53,Yes
20415,53,Yes
20416,53,Yes
20417,54,Yes
20418,55,Yes
20419,56,Yes
20420,58,Yes
20421,59,Yes
20422,60,Yes
20423,61,Yes
20424,62,Yes
20425,63,Yes
20426,64,Yes
20427,65,Yes
20428,65,Yes
20429,66,Yes
20430,66,Yes
20431,66,Yes
20432,66,Yes
20433,65,Yes
20434,65,Yes
20435,64,Yes
20436,63,Yes
20437,62,Yes
20438,62,Yes
20439,61,Yes
20440,61,Yes
20441,61,Yes
20442,61,Yes
20443,61,Yes
20444,61,Yes
20445,61,Yes
20446,60,Yes
20447,58,Yes
20448,56,Yes
20449,54,Yes
20450,52,Yes
20451,49,Yes
20452,47,Yes
20453,45,Yes
20454,43,Yes
20455,42,Yes
20456,42,Yes
20457,42,Yes
20458,42,Yes
20459,43,Yes
20460,45,Yes
20461,46,Yes
20462,48,Yes
20463,50,Yes
20464,53,Yes
20465,55,Yes
20466,57,Yes
20467,60,Yes
20468,63,Yes
20469,65,Yes
20470,67,Yes
20471,69,Yes
20472,71,Yes
20473,72,Yes
20474,72,Yes
20475,73,Yes
20476,73,Yes
20477,72,Yes
20478,70,Yes
20479,69,Yes
20480,66,Yes
20481,64,Yes
20482,62,Yes
20483,59,Yes
20484,57,Yes
20485,54,Yes
20486,53,Yes
20487,51,Yes
20488,50,Yes
20489,49,Yes
20490,49,Yes
20491,50,Yes
20492,50,Yes
20493,50,Yes
20494,51,Yes
20495,52,Yes
20496,53,Yes
20497,55,Yes
20498,56,Yes
20499,58,Yes
20500,59,Yes
20501,60,Yes
20502,62,Yes
20503,63,Yes
20504,64,Yes
20505,65,Yes
20506,65,Yes
20507,65,Yes
20508,65,Yes
20509,65,Yes
20510,65,Yes
20511,64,Yes
20512,63,Yes
20513,62,Yes
20514,62,Yes
20515,61,Yes
20516,61,Yes
20517,61,Yes
20518,62,Yes
20519,62,Yes
20520,62,Yes
20521,63,Yes
20522,63,Yes
20523,63,Yes
20524,62,Yes
20525,62,Yes
20526,61,Yes
20527,61,Yes
20528,60,Yes
20529,60,Yes
20530,60,Yes
20531,59,Yes
20532,59,Yes
20533,59,Yes
20534,58,Yes
20535,58,Yes
20536,58,Yes
20537,58,Yes
20538,58,Yes
20539,57,Yes
20540,57,Yes
20541,57,Yes
20542,57,Yes
20543,57,Yes
20544,57,Yes
20545,57,Yes
20546,57,Yes
20547,58,Yes
20548,58,Yes
20549,58,Yes
20550,59,Yes
20551,59,Yes
20552,60,Yes
20553,60,Yes
20554,61,Yes
20555,61,Yes
20556,62,Yes
20557,63,Yes
20558,64,Yes
20559,64,Yes
20560,65,Yes
20561,65,Yes
20562,66,Yes
20563,67,Yes
20564,67,Yes
20565,67,Yes
20566,67,Yes
20567,67,Yes
20568,66,Yes
20569,66,Yes
20570,65,Yes
20571,65,Yes
20572,64,Yes
20573,64,Yes
20574,63,Yes
20575,62,Yes
20576,62,Yes
20577,62,Yes
20578,61,Yes
20579,61,Yes
20580,61,Yes
20581,61,Yes
20582,62,Yes
20583,62,Yes
20584,63,Yes
20585,63,Yes
20586,64,Yes
20587,64,Yes
20588,65,Yes
20589,65,Yes
20590,66,Yes
20591,66,Yes
20592,67,Yes
20593,67,Yes
20594,67,Yes
20595,67,Yes
20596,67,Yes
20597,66,Yes
20598,66,Yes
20599,66,Yes
20600,65,Yes
20601,65,Yes
20602,64,Yes
20603,63,Yes
20604,63,Yes
20605,62,Yes
20606,60,Yes
20607,59,Yes
20608,58,Yes
20609,56,Yes
20610,55,Yes
20611,53,Yes
20612,52,Yes
20613,51,Yes
20614,49,Yes
20615,48,Yes
20616,48,Yes
20617,47,Yes
20618,47,Yes
20619,47,Yes
20620,48,Yes
20621,49,Yes
20622,50,Yes
20623,52,Yes
20624,53,Yes
20625,55,Yes
20626,56,Yes
20627,58,Yes
20628,59,Yes
20629,60,Yes
20630,61,Yes
20631,62,Yes
20632,63,Yes
20633,63,Yes
20634,63,Yes
20635,63,Yes
20636,62,Yes
20637,61,Yes
20638,60,Yes
20639,59,Yes
20640,58,Yes
20641,57,Yes
20642,57,Yes
20643,57,Yes
20644,57,Yes
20645,57,Yes
20646,58,Yes
20647,58,Yes
20648,58,Yes
20649,58,Yes
20650,58,Yes
20651,56,Yes
20652,55,Yes
20653,52,Yes
20654,50,Yes
20655,47,Yes
20656,44,Yes
20657,42,Yes
20658,40,Yes
20659,38,Yes
20660,37,Yes
20661,36,Yes
20662,36,Yes
20663,36,Yes
20664,36,Yes
20665,37,Yes
20666,39,Yes
20667,41,Yes
20668,43,Yes
20669,46,Yes
20670,49,Yes
20671,52,Yes
20672,56,Yes
20673,59,Yes
20674,63,Yes
20675,66,Yes
20676,69,Yes
20677,72,Yes
20678,75,Yes
20679,77,Yes
20680,77,Yes
20681,77,Yes
20682,77,Yes
20683,77,Yes
20684,77,Yes
20685,77,Yes
20686,77,Yes
20687,74,Yes
20688,72,Yes
20689,69,Yes
20690,66,Yes
20691,63,Yes
20692,60,Yes
20693,57,Yes
20694,55,Yes
20695,53,Yes
20696,52,Yes
20697,51,Yes
20698,51,Yes
20699,51,Yes
20700,51,Yes
20701,53,Yes
20702,54,Yes
20703,56,Yes
20704,58,Yes
20705,60,Yes
20706,62,Yes
20707,64,Yes
20708,66,Yes
20709,67,Yes
20710,69,Yes
20711,70,Yes
20712,70,Yes
